"lex.id","colex.id","lc.id","concepticon.id","concept.ru","concept.en","subentry","aux","opt","excl","orthographic","phonemic","gloss","ipa","def.ru","def.en","cx1","cx1.ru","cx1.en","cx2","cx2.ru","cx2.en","cx3","cx3.ru","cx3.en","gender","notes","todo","lang"
"696",,"696",,,,"pl","aux",,,"исирдул",,,,,,,,,,,,,,,,,,"zilo"
"697",,"697",,"ТОПОР","AXE","sg",,,,"анжиди",,,,,,,,,,,,,,,,,,"zilo"
"697",,"697",,,,"pl","aux",,,"анжидобил",,,,,,,,,,,,,,,,,,"zilo"
"698",,"698",,"ЛОМАТЬСЯ","BREAK (INTR)",,,,,"б=ич1о",,,,,,,,,,,,,,,,,,"zilo"
"699",,"699",,"ЛОМАТЬ","BREAK (TR)",,,,,"б=ич1олъи",,,,,,,,,,,,,,,,,,"zilo"
"700",,"700",,"РВАТЬСЯ (О ВЕРЁВКЕ)","TEAR (INTR, OF ROPE)",,,,,"танни",,,,,,,,,,,,,,,,,,"zilo"
"701",,"701",,"РВАТЬ","TEAR (TR)",,,,,"таннолъи",,,,,,,,,,,,,,,,,,"zilo"
"702",,"702",,"ОТРЫВАТЬ, ОТЛАМЫВАТЬ","TEAR OFF",,,,,"р=ихъонлъи",,,,,,,,,,,,,,,,,,"zilo"
"703",,"703",,"ЛОПНУТЬ","BURST",,,,,"кьвагьун",,,,,,,,,,,,,,,,,,"zilo"
"704",,"704",,"СВЕЖЕВАТЬ","FLAY",,,,,"р=ихъи",,,,,,,,,,,,,,,,,,"zilo"
"705",,"705",,"ТЕРЕТЬ (РУКОЙ)","RUB (V, BY HAND)",,,,,,,,,,,,,,,,,,,,,,,"zilo"
"706",,"706",,"ЧЕСАТЬ","SCRATCH",,,,,"хъелли",,,,,,,,,,,,,,,,,,"zilo"
"707","706","707",,"ЦАРАПАТЬ","SCRABBLE",,,,,"хъелли",,,,,,,,,,,,,,,,,,"zilo"
"708",,"708",,"ТЯНУТЬ","PULL",,,,,"кьанни",,,,,,,,,,,,,,,,,,"zilo"
"709",,"709",,"ТАЩИТЬ, ВОЛОЧИТЬ","DRAG",,,,,"хъури",,,,,,,,,,,,,,,,,,"zilo"
"710",,"710",,"ВЕШАТЬ","HANG (TR)",,,,,"гелолъи",,,,,,,,,,,,,,,,,,"zilo"
"711",,"711",,"ВИСЕТЬ","HANG (INTR)",,,,,"бигъи",,,,,,,,,,,,,,,,,,"zilo"
"712",,"712",,"ДАВИТЬ, ЖАТЬ, СЖИМАТЬ","PRESS (V)",,,,,"б=исолъи",,,,,,,,,,,,,,,,,,"zilo"
"713",,"713",,"ЛИТЬ","POUR (TR, LIQUID)",,,,,"т1инни",,,,,,,,,,,,,,,,,,"zilo"
"714",,"714",,"СЫПАТЬСЯ","POUR (INTR, GRANULAR)",,,,,"чаби",,,,,,,,,,,,,,,,,,"zilo"
"715",,"715",,"СЫПАТЬ","POUR (TR, GRANULAR)",,,,,"чаболъи",,,,,,,,,,,,,,,,,,"zilo"
"716",,"716",,"МЫТЬ","WASH",,,,,"абчо",,,,,,,,,,,,,,,,,,"zilo"
"717","716","717",,"СТИРАТЬ","WASH (LAUNDRY)",,,,,"абчо",,,,,,,,,,,,,,,,,,"zilo"
"718",,"718",,"ПОДМЕТАТЬ","SWEEP",,,,,"л1ари",,,,,,,,,,,,,,,,,,"zilo"
"719",,"719",,"ВЕНИК","BROOM","sg",,,,"коц1и",,,,,,,,,,,,,,,,,,"zilo"
"719",,"719",,,,"pl","aux",,,"коц1ил",,,,,,,,,,,,,,,,,,"zilo"
"720",,"720",,"КОРЫТО","TROUGH","sg",,,,"ирса",,,,,,,,,,,,,,,,,,"zilo"
"720",,"720",,,,"pl","aux",,,"ирсибол",,,,,,,,,,,,,,,,,,"zilo"
"720",,"720",,,,"loc.ess","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"721",,"721",,"ТЕСАТЬ","HEW",,,,,"канни",,,,,,,,,,,,,,,,,,"zilo"
"722",,"722",,"СТРОИТЬ","BUILD",,,,,"джиди",,,,,,,,,,,,,,,,,,"zilo"
"723",,"723",,"СВЕРЛИТЬ","BORE",,,,,"бухи",,,,,,,,,,,,,,,,,,"zilo"
"724",,"724",,"ПИЛА","SAW (N)","sg",,,,"хъухъадир",,,,,,,,,,,,,,,,,,"zilo"
"724",,"724",,,,"pl","aux",,,"хъухъадирол",,,,,,,,,,,,,,,,,,"zilo"
"725",,"725",,"ПИЛИТЬ","SAW (V)",,,,,"хъухъан",,,,,,,,,,,,,,,,,,"zilo"
"726",,"726",,"МОЛОТОК","HAMMER","sg",,,,"хъурт1а",,,,,,,,,,,,,,,,,,"zilo"
"726",,"726",,,,"pl","aux",,,"хъурт1ибол",,,,,,,,,,,,,,,,,,"zilo"
"727",,"727",,"КУВАЛДА","SLEDGEHAMMER","sg",,"opt",,"гъагъзаву",,,,,,,,,,,,,,,,,,"zilo"
"727",,"727",,,,"pl","aux","opt",,"гъагъзавул",,,,,,,,,,,,,,,,,,"zilo"
"728",,"728",,"ГВОЗДЬ","NAIL","sg",,,,"гьанк1о",,,,,,,,,,,,,,,,,,"zilo"
"728",,"728",,,,"pl","aux",,,"гьанк1олдул",,,,,,,,,,,,,,,,,,"zilo"
"729",,"729",,"КУЗНИЦА","FORGE","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"729",,"729",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"730",,"730",,"КУЗНЕЧНЫЙ МЕХ","BELLOWS","sg",,,,"пурхул",,,,,,,,,,,,,,,,,,"zilo"
"730",,"730",,,,"pl","aux",,,"пурхулол",,,,,,,,,,,,,,,,,,"zilo"
"731",,"731",,"ЩИПЦЫ ДЛЯ УГЛЕЙ","TONGS","sg",,,,"хуц1у",,,,,,,,,,,,,,,,,,"zilo"
"731",,"731",,,,"pl","aux",,,"хуц1одул",,,,,,,,,,,,,,,,,,"zilo"
"732",,"732",,"КРЕМЕНЬ","FLINT","sg",,,,"ч1омму",,,,,,,,,,,,,,,,,,"zilo"
"732",,"732",,,,"pl","aux",,,"ч1оммодул",,,,,,,,,,,,,,,,,,"zilo"
"733",,"733",,"ТРУТ","TINDER","sg",,"opt",,"ссек1у",,,,,,,,,,,,,,,,,,"zilo"
"733",,"733",,,,"pl","aux","opt",,"ссек1одул",,,,,,,,,,,,,,,,,,"zilo"
"734",,"734",,"НАКОВАЛЬНЯ","ANVIL","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"734",,"734",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"735",,"735",,"ТОЧИТЬ (НОЖ)","WHET (TR, KNIFE)",,,,,"барийди",,,,,,,,,,,,,,,,,,"zilo"
"736",,"736",,"ТОЧИЛО","WHETSTONE","sg",,,,"хъиру",,,,,,,,,,,,,,,,,,"zilo"
"736",,"736",,,,"pl","aux",,,"хъирдобил",,,,,,,,,,,,,,,,,,"zilo"
"737",,"737",,"ЗОЛОТО","GOLD",,,,,"мисиди",,,,,,,,,,,,,,,,,,"zilo"
"738",,"738",,"СЕРЕБРО","SILVER",,,,,"орси",,,,,,,,,,,,,,,,,,"zilo"
"739",,"739",,"МЕДЬ","COPPER",,,,,"гьир",,,,,,,,,,,,,,,,,,"zilo"
"1133",,"1133",,"БРОНЗА","BRONZE",,,"opt",,"?",,,,,,,,,,,,,,,,,,"zilo"
"740",,"740",,"ЖЕЛЕЗО","IRON",,,,,"ккуб",,,,,,,,,,,,,,,,,,"zilo"
"741",,"741",,"СВИНЕЦ","LEAD",,,,,"т1уши",,,,,,,,,,,,,,,,,,"zilo"
"742",,"742",,"ОЛОВО","TIN",,,,,"гъалай",,,,,,,,,,,,,,,,,,"zilo"
"743",,"743",,"ГЛИНА","CLAY",,,,,"онши",,,,,,,,,,,,,,,,,,"zilo"
"744",,"744",,"СТЕКЛО","GLASS",,,,,"мат1у",,,,,,,,,,,,,,,,,,"zilo"
"745",,"745",,"ТКАТЬ","WEAVE",,,,,"беши",,,,,,,,,,,,,,,,,,"zilo"
"746",,"746",,"КОРЗИНА","BASKET","sg",,,,"гиза",,,,,,,,,,,,,,,,,,"zilo"
"746",,"746",,,,"pl","aux",,,"гизобил",,,,,,,,,,,,,,,,,,"zilo"
"747",,"747",,"СУНДУК","CHEST (BOX)","sg",,,,"гъамасу",,,,,,,,,,,,,,,,,,"zilo"
"747",,"747",,,,"pl","aux",,,"гъамасобил",,,,,,,,,,,,,,,,,,"zilo"
"748",,"748",,"БУРДЮК","WATERSKIN","sg",,,,"суйрухъ",,,,,,,,,,,,,,,,,,"zilo"
"748",,"748",,,,"pl","aux",,,"суйрухъол",,,,,,,,,,,,,,,,,,"zilo"
"749",,"749",,"МЕШОК","SACK","sg",,,,"таргьа",,,,,,,,,,,,,,,,,"<strong>marked as pl. in list, typo?</strong>","zilo"
"749",,"749",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"750",,"750",,"КОВЕР (С ВОРСОМ)","CARPET","sg",,,,"т1анса",,,,,,,,,,,,,,,,,,"zilo"
"750",,"750",,,,"pl","aux",,,"т1ансибол",,,,,,,,,,,,,,,,,,"zilo"
"751",,"751",,"ПАЛАС (БЕЗ ВОРСА)","MAT","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"751",,"751",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"752",,"752",,"МАЗАТЬ (ЖИР НА ЕДУ)","SMEAR (GREASE ON FOOD)",,,,,"рушо",,,,,,,,,,,,,,,,,,"zilo"
"753",,"753",,"КАЧАТЬСЯ (О ДЕРЕВЕ)","ROCK (INTR, OF PLANT)",,,,,"гьваъумалло",,,,,,,,,,,,,,,,,,"zilo"
"754",,"754",,"КАЧАТЬ (КОЛЫБЕЛЬ)","ROCK (TR, CRADLE)",,,,,"бергъолъи",,,,,,,,,,,,,,,,,,"zilo"
"755",,"755",,"КРУТИТЬСЯ","TURN (INTR)",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"756",,"756",,"КРУТИТЬ","TURN (TR.)",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"757",,"757",,"ВОСХОДИТЬ (О СОЛНЦЕ)","RISE (OF SUN)",,,,,"буххи",,,,,,,,,,,,,,,,,,"zilo"
"758",,"758",,"ПАДАТЬ","FALL",,,,,"рук1у",,,,,,,,,,,,,,,,,,"zilo"
"759",,"759",,"КАПАТЬ (НЕПЕРЕХ.)","DRIP (INTR)",,,,,"к1ури",,,,,,,,,,,,,,,,,,"zilo"
"760",,"760",,"КАПЛЯ","DROP (N, OF WATER)","sg",,,,"ц1а",,,,,,,,,,,,,,,,,,"zilo"
"760",,"760",,,,"pl","aux",,,"ц1алил",,,,,,,,,,,,,,,,,,"zilo"
"761",,"761",,"БРОСАТЬ, КИДАТЬ","THROW (V)",,,,,"шамми",,,,,,,,,,,,,,,,,,"zilo"
"762",,"762",,"ЛОВИТЬ (МЯЧ)","CATCH (BALL)",,,,,"б=иччи",,,,,,,,,,,,,,,,,,"zilo"
"763",,"763",,"ТРЯСТИ","SHAKE",,,,,"лъури",,,,,,,,,,,,,,,,,,"zilo"
"764",,"764",,"МАХАТЬ (ПАЛКОЙ)","SWING (TR, STICK)",,,,,"хьва ишо",,,,,,,,,,,,,,,,,,"zilo"
"765",,"765",,"ХОДИТЬ (О ЧЕЛОВЕКЕ)","WALK",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"766",,"766",,"ПЛАВАТЬ","SWIM",,,,,"колли",,,,,,,,,,,,,,,,,,"zilo"
"767",,"767",,"ЛЕТЕТЬ","FLY (V)",,,,,"б=ури",,,,,,,,,,,,,,,,,,"zilo"
"768",,"768",,"ДУТЬ (О ЧЕЛОВЕКЕ)","BLOW (V, OF PERSON)",,,,,"пуди",,,,,,,,,,,,,,,,,,"zilo"
"769",,"769",,"ПОЛЗТИ (О ЧЕЛОВЕКЕ)","CRAWL (V, OF PERSON)",,,,,"хъурщищо",,,,,,,,,,,,,,,,,,"zilo"
"770",,"770",,"ПРИСЕДАТЬ (НА КОРТОЧКАХ)","CROUCH",,,,,"хинк1илаъа гьок1о",,,,,,,,,,,,,,,,,,"zilo"
"771",,"771",,"СКОЛЬЗИТЬ","SLIDE, SLIP",,,,,"гъури",,,,,,,,,,,,,,,,,,"zilo"
"772",,"772",,"ПРЫГАТЬ","JUMP, LEAP",,,,,"лъиби",,,,,,,,,,,,,,,,,,"zilo"
"773",,"773",,"ТАНЦЕВАТЬ","DANCE",,,,,"вул1и",,,,,,,,,,,,,,,,,,"zilo"
"774",,"774",,"ТАНЕЦ","DANCE (N)","sg",,,,"л1ибдир",,,,,,,,,,,,,,,,,"<strong>sg tantum? sg=pl?</strong>","zilo"
"774",,"774",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"775",,"775",,"ШАГ","STEP (N)","sg",,,,"гали",,,,,,,,,,,,,,,,,,"zilo"
"775",,"775",,,,"pl","aux",,,"галибол",,,,,,,,,,,,,,,,,,"zilo"
"776",,"776",,"БЕЖАТЬ","RUN",,,,,"вуч1ч1ун",,,,,,,,,,,,,,,,,,"zilo"
"777",,"777",,"ИДТИ","GO",,,,,"вуъо",,,,,,,,,,,,,,,,,,"zilo"
"778",,"778",,"ВЫХОДИТЬ","GO OUT",,,,,"вул1и",,,,,,,,,,,,,,,,,,"zilo"
"779",,"779",,"ПРИХОДИТЬ","COME",,,,,"вуъо",,,,,,,,,,,,,,,,,,"zilo"
"780","779","780",,"ВОЗВРАЩАТЬСЯ","COME BACK",,,,,"вуъо",,,,,,,,,,,,,,,,,"<strong>strange colexification!</strong>","zilo"
"781",,"781",,"УХОДИТЬ","GO AWAY",,,,,"вуъон",,,,,,,,,,,,,,,,,,"zilo"
"782",,"782",,"ИСЧЕЗАТЬ","DISAPPEAR",,,,,"ит1у",,,,,,,,,,,,,,,,,,"zilo"
"783",,"783",,"УБЕГАТЬ","FLEE",,,,,"йуч1ч1ун",,,,,,,,,,,,,,,,,,"zilo"
"784",,"784",,"ДОЙТИ","ARRIVE",,,,,"йохъо",,,,,,,,,,,,,,,,,,"zilo"
"785",,"785",,"ВХОДИТЬ","ENTER",,,,,"в=ул1и",,,,,,,,,,,,,,,,,,"zilo"
"786",,"786",,"НЕСТИ","CARRY",,,,,"б=иъо",,,,,,,,,,,,,,,,,,"zilo"
"787",,"787",,"ПОСЫЛАТЬ","SEND",,,,,"велъелто",,,,,,,,,,,,,,,,,,"zilo"
"788",,"788",,"ГНАТЬ","CHASE",,,,,"й=акъи",,,,,,,,,,,,,,,,,,"zilo"
"789",,"789",,"САДИТЬСЯ ВЕРХОМ","MOUNT",,,,,"гьовк1о",,,,,,,,,,,,,,,,,,"zilo"
"790",,"790",,"ТОЛКАТЬ","PUSH",,,,,"в=усолъи",,,,,,,,,,,,,,,,,,"zilo"
"791",,"791",,"СОБИРАТЬСЯ","GATHER (INTR)",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"792",,"792",,"ДОРОГА","ROAD","sg",,,,"микъи",,,,,,,,,,,,,,,,,,"zilo"
"792",,"792",,,,"pl","aux",,,"микъадул",,,,,,,,,,,,,,,,,,"zilo"
"793",,"793",,"МОСТ","BRIDGE","sg",,,,"кьир",,,,,,,,,,,,,,,,,,"zilo"
"793",,"793",,,,"pl","aux",,,"кьирдул",,,,,,,,,,,,,,,,,,"zilo"
"794",,"794",,"АРБА","CARRIAGE","sg",,,,"инква",,,,,,,,,,,,,,,,,,"zilo"
"794",,"794",,,,"pl","aux",,,"инквал",,,,,,,,,,,,,,,,,,"zilo"
"795",,"795",,"САНИ","SLEDGE","sg",,,,"чанагъи",,,,,,,,,,,,,,,,,,"zilo"
"795",,"795",,,,"pl","aux",,,"чанагъобил",,,,,,,,,,,,,,,,,,"zilo"
"796",,"796",,"КОЛЕСО","WHEEL","sg",,,,"инква",,,,,,,,,,,,,,,,,,"zilo"
"796",,"796",,,,"pl","aux",,,"инквал",,,,,,,,,,,,,,,,,,"zilo"
"797",,"797",,"ОСЬ","AXLE","sg",,,,"гьума",,,,,,,,,,,,,,,,,,"zilo"
"797",,"797",,,,"pl","aux",,,"гьумадул",,,,,,,,,,,,,,,,,,"zilo"
"798",,"798",,"ЯРМО","YOKE","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"798",,"798",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"799",,"799",,"НОША","BURDEN","sg",,,,"къай",,,,,,,,,,,,,,,,,,"zilo"
"799",,"799",,,,"pl","aux",,,"къайил",,,,,,,,,,,,,,,,,,"zilo"
"800",,"800",,"ВЬЮК","PACK SADDLE","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"800",,"800",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"801",,"801",,"ОХАПКА","ARMFUL","sg",,,,"гъвакьу",,,,,,,,,,,,,,,,,"<strong>sg tantum? sg=pl?</strong>","zilo"
"801",,"801",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"802",,"802",,"СЕДЛО","SADDLE","sg",,,,"кьеркьил",,,,,,,,,,,,,,,,,,"zilo"
"802",,"802",,,,"pl","aux",,,"кьеркьилол",,,,,,,,,,,,,,,,,,"zilo"
"803",,"803",,"УЗДЕЧКА","BRIDLE","sg",,,,"пархон",,,,,,,,,,,,,,,,,,"zilo"
"803",,"803",,,,"pl","aux",,,"пархомил",,,,,,,,,,,,,,,,,,"zilo"
"804",,"804",,"КНУТ","WHIP","sg",,,,"ч1артил",,,,,,,,,,,,,,,,,,"zilo"
"804",,"804",,,,"pl","aux",,,"ч1артилол",,,,,,,,,,,,,,,,,,"zilo"
"805",,"805",,"СТРЕМЯ","STIRRUP","sg",,,,"падучан",,,,,,,,,,,,,,,,,,"zilo"
"805",,"805",,,,"pl","aux",,,"падучамадул",,,,,,,,,,,,,,,,,,"zilo"
"806",,"806",,"ПОДКОВА","HORSESHOE","sg",,,,"лъол",,,,,,,,,,,,,,,,,"<strong>sg tantum? sg=pl?</strong>","zilo"
"806",,"806",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"807",,"807",,"КОРАБЛЬ","SHIP","sg",,,,"гама",,,,,,,,,,,,,,,,,,"zilo"
"807",,"807",,,,"pl","aux",,,"гамибол",,,,,,,,,,,,,,,,,,"zilo"
"808",,"808",,"БРАТЬ","TAKE",,,,,"рихи",,,,,,,,,,,,,,,,,,"zilo"
"809",,"809",,"ДЕРЖАТЬ","HOLD",,,,,"р=иччи",,,,,,,,,,,,,,,,,,"zilo"
"810",,"810",,"ОСТАВЛЯТЬ","LEAVE (TR)",,,,,"в=еддо",,,,,,,,,,,,,,,,,,"zilo"
"811",,"811",,"ОСТАВАТЬСЯ","STAY",,,,,"в=угъи",,,,,,,,,,,,,,,,,,"zilo"
"812",,"812",,"ОТНИМАТЬ","SEIZE",,,,,"б=ухи",,,,,,,,,,,,,,,,,,"zilo"
"813",,"813",,"ДАВАТЬ","GIVE",,,,,"иччи",,,,,,,,,,,,,,,,,,"zilo"
"814",,"814",,"СПАСАТЬ","SAVE",,,,,"й=орч1онлъи",,,,,,,,,,,,,,,,,,"zilo"
"815",,"815",,"РАЗРУШАТЬ","DESTROY",,,,,"б=ихолъи",,,,,,,,,,,,,,,,,,"zilo"
"816",,"816",,"ИСКАТЬ","LOOK FOR",,,,,"кусди",,,,,,,,,,,,,,,,,,"zilo"
"817",,"817",,"НАХОДИТЬ","FIND",,,,,"бисон",,,,,,,,,,,,,,,,,,"zilo"
"818",,"818",,"ТЕРЯТЬ","LOSE",,,,,"бит1у",,,,,,,,,,,,,,,,,,"zilo"
"819",,"819",,"ОТПУСКАТЬ","RELEASE",,,,,"бел1елто",,,,,,,,,,,,,,,,,,"zilo"
"820","738","820",,"ДЕНЬГИ","MONEY",,,,,"орси",,,,,,,,,,,,,,,,,,"zilo"
"821",,"821",,"БОГАТЫЙ","RICH",,,,,"бурт1а",,,,,,,,,,,,,,,,,,"zilo"
"822",,"822",,"БЕДНЫЙ","POOR",,,,,"бискин",,,,,,,,,,,,,,,,,,"zilo"
"823",,"823",,"НИЩИЙ","BEGGAR",,,,,"хохол",,,,,,,,,,,,,,,,,,"zilo"
"824","813","824",,"ДАВАТЬ В ДОЛГ","LEND",,,,,"иччи",,,,"давать","give",,,,,,,,,,,,,"zilo"
"825","808","825",,"ЗАНИМАТЬ","BORROW",,,,,"бихи",,,,"брать","take",,,,,,,,,,,,,"zilo"
"826",,"826",,"ДОЛГ (ДЕНЕЖНЫЙ)","DEBT (FINANCIAL)",,,,,"налъи",,,,,,,,,,,,,,,,,,"zilo"
"827",,"827",,"ПОКУПАТЬ","BUY",,,,,"бихи",,,,,,,,,,,,,,,,,,"zilo"
"828",,"828",,"ПРОДАВАТЬ","SELL",,,,,"бахолъи",,,,,,,,,,,,,,,,,,"zilo"
"829",,"829",,"ТОРГОВЛЯ, ОБМЕН","TRADE, BARTER",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"830",,"830",,"ЦЕНА","PRICE","sg",,,,"багьа",,,,,,,,,,,,,,,,,,"zilo"
"830",,"830",,,,"pl","aux",,,"багьал",,,,,,,,,,,,,,,,,,"zilo"
"831",,"831",,"ДОРОГОЙ","EXPENSIVE",,,,,"хигъа",,,,,,,,,,,,,,,,,,"zilo"
"832",,"832",,"ДЕШЁВЫЙ","CHEAP",,,,,"уч1узи",,,,,,,,,,,,,,,,,,"zilo"
"833",,"833",,"ВЕСИТЬ","WEIGH (INTR)",,,,,"бигъи",,,,,,,,,,,,,,,,,,"zilo"
"834",,"834",,"ЗА, СЗАДИ","BEHIND",,,,,"бехудиба",,,,,,,,,,,,,,,,,,"zilo"
"835",,"835",,"ВНИЗУ","BELOW",,,,,"гьикьу",,,,,,,,,,,,,,,,,,"zilo"
"836",,"836",,"РАНЬШЕ","BEFORE",,,,,"нук1вал",,,,,,,,,,,,,,,,,,"zilo"
"837",,"837",,"ВПЕРЕДИ","IN FRONT",,,,,"седу",,,,,,,,,,,,,,,,,,"zilo"
"838",,"838",,"ВНУТРИ","INSIDE",,,,,"гьину",,,,,,,,,,,,,,,,,,"zilo"
"839",,"839",,"СНАРУЖИ","OUTSIDE",,,,,"рейъа",,,,,,,,,,,,,,,,,,"zilo"
"840",,"840",,"ВВЕРХУ","ABOVE",,,,,"гьиъа",,,,,,,,,,,,,,,,,,"zilo"
"841",,"841",,"МЕЖДУ","BETWEEN",,,,,"р=окьу",,,,,,,,,,,,,,,,,,"zilo"
"842",,"842",,"МЕСТО","PLACE","sg",,,,"миса",,,,,,,,,,,,,,,,,,"zilo"
"842",,"842",,,,"pl","aux",,,"мисал",,,,,,,,,,,,,,,,,,"zilo"
"842",,"842",,,,"loc.ess","aux",,,"мисалъа",,,,,,,,,,,,,,,,,,"zilo"
"843",,"843",,"ПРЕДМЕТ","THING","sg",,,,"дан",,,,,,,,,,,,,,,,,,"zilo"
"843",,"843",,,,"pl","aux",,,"данол",,,,,,,,,,,,,,,,,,"zilo"
"844",,"844",,"КЛАСТЬ","PUT",,,,,"б=ик1олъи",,,,,,,,,,,,,,,,,,"zilo"
"845",,"845",,"САДИТЬСЯ","SIT DOWN",,,,,"гьовк1о",,,,,,,,,,,,,,,,,,"zilo"
"846","845","846",,"СИДЕТЬ","SIT",,,,,"гьовк1о",,,,,,,,,,,,,,,,,,"zilo"
"847",,"847",,"ЛОЖИТЬСЯ","LIE DOWN",,,,,"гири",,,,,,,,,,,,,,,,,,"zilo"
"848","847","848",,"ЛЕЖАТЬ","LIE",,,,,"гири",,,,,,,,,,,,,,,,,,"zilo"
"849",,"849",,"ОСТАНАВЛИВАТЬСЯ","HALT",,,,,"вугъи",,,,,,,,,,,,,,,,,,"zilo"
"850","849","850",,"СТОЯТЬ","STAND",,,,,"вугъи",,,,,,,,,,,,,,,,,,"zilo"
"851",,"851",,"ВСТАВАТЬ","STAND UP",,,,,"вуч1ч1и",,,,,,,,,,,,,,,,,,"zilo"
"852",,"852",,"СОБИРАТЬ","GATHER (TR)",,,,,"боч1о",,,,,,,,,,,,,,,,,,"zilo"
"853",,"853",,"ПОДНИМАТЬ","PICK UP",,,,,"гьебц1олъи",,,,,,,,,,,,,,,,,,"zilo"
"854",,"854",,"ВСОВЫВАТЬ, ПРОДЕВАТЬ","INSERT",,,,,"риххи",,,,,,,,,,,,,,,,,,"zilo"
"855",,"855",,"ПРИВЯЗЫВАТЬ","BIND (TR)",,,,,"бошон",,,,,,,,,,,,,,,,,,"zilo"
"856",,"856",,"ОТВЯЗЫВАТЬ","UNBIND (TR)",,,,,"букъи",,,,,,,,,,,,,,,,,,"zilo"
"857",,"857",,"ПРИЛИПАТЬ","STICK (INTR)",,,,,"р=ац1и",,,,,,,,,,,,,,,,,,"zilo"
"858","857","858",,"ПРИКЛЕИВАТЬ","GLUE (TR)",,,,,"р=ац1и",,,,,,,,,,,,,,,,,,"zilo"
"859",,"859",,"ОТКРЫВАТЬ","OPEN (TR)",,,,,"архон",,,,,,,,,,,,,,,,,,"zilo"
"860","859","860",,"ОТКРЫВАТЬСЯ","OPEN (INTR)",,,,,"архон",,,,,,,,,,,,,,,,,,"zilo"
"861",,"861",,"ЗАКРЫВАТЬ","CLOSE (TR)",,,,,"рокъон",,,,,,,,,,,,,,,,,,"zilo"
"862","861","862",,"ЗАКРЫВАТЬСЯ","CLOSE (INTR)",,,,,"рокъон",,,,,,,,,,,,,,,,,,"zilo"
"863","859","863",,"ОТПИРАТЬ","UNLOCK (TR)",,,"opt",,"архон",,,,,,,,,,,,,,,,,,"zilo"
"864",,"864",,"ЗАПИРАТЬ","LOCK (TR)",,,"opt",,"ришди",,,,,,,,,,,,,,,,,,"zilo"
"865",,"865",,"НАКРЫВАТЬ","COVER",,,,,"векъашолъи",,,,,,,,,,,,,,,,,,"zilo"
"866",,"866",,"ПРЯТАТЬ","HIDE (TR)",,,,,"бекъашолъи",,,,,,,,,,,,,,,,,,"zilo"
"867",,"867",,"ПРЯТЯТЬСЯ","HIDE (INTR)",,,,,"векъащи",,,,,,,,,,,,,,,,,,"zilo"
"868",,"868",,"ВЫСОКИЙ","HIGH",,,,,"вехула",,,,,,,,,,,,,,,,,,"zilo"
"869",,"869",,"НИЗКИЙ","LOW",,,,,"вочо",,,,,,,,,,,,,,,,,,"zilo"
"870",,"870",,"ВЕРХУШКА","TOP (N)","sg",,"opt",,"эхъулъир",,,,,,,,,,,,,,,,,,"zilo"
"870",,"870",,,,"pl","aux","opt",,"эхъулъирол",,,,,,,,,,,,,,,,,,"zilo"
"871",,"871",,"ДНО","BOTTOM (N)","sg",,,,"гьимъу",,,,,,,,,,,,,,,,,"<strong>locative noun?</strong>","zilo"
"871",,"871",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"871",,"871",,,,"loc.ess","aux",,,"гьимъул.ъа",,,,,,,,,,,,,,,,,,"zilo"
"872",,"872",,"КОНЧИК, ОСТРИЕ","END (OF KNIFE)","sg",,,,"барлъир",,,,,,,,,,,,,,,,,,"zilo"
"872",,"872",,,,"pl","aux",,,"барлъирол",,,,,,,,,,,,,,,,,,"zilo"
"873",,"873",,"КРАЙ","EDGE","sg",,,,"рагьал",,,,,,,,,,,,,,,,,,"zilo"
"873",,"873",,,,"pl","aux",,,"рагьалол",,,,,,,,,,,,,,,,,,"zilo"
"873",,"873",,,,"loc.ess","aux",,,"рагьал.ъа",,,,,,,,,,,,,,,,,,"zilo"
"874",,"874",,"ПРАВЫЙ","RIGHT",,,,,"гьанч1ил",,,,,,,,,,,,,,,,,,"zilo"
